"dept_code","dept_name","prog_code","prog_name","fund_code","fund_name","account_code","account_name","new_key","budget_year","revenue_amount"
"8","Building and Safety","817","Residential and Commercial Code Enforcement","100","General Fund","5169","Jury Duty Reimbursement","88171005169","2014_15_actuals",280
"8","Building and Safety","817","Residential and Commercial Code Enforcement","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","88171005331","2014_15_actuals",NA
"8","Building and Safety","817","Residential and Commercial Code Enforcement","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","88171005359","2014_15_actuals",NA
"8","Building and Safety","817","Residential and Commercial Code Enforcement","100","General Fund","5361","Related Cost Reimb-Others","88171005361","2014_15_actuals",NA
"8","Building and Safety","818","Conservation of Existing Structures and Mechanical Devices","100","General Fund","3284","Local Enforcement Agency Fees","88181003284","2014_15_actuals",1363894
"8","Building and Safety","818","Conservation of Existing Structures and Mechanical Devices","100","General Fund","4002","Annual Inspection Monitrng Fee","88181004002","2014_15_actuals",214913
"8","Building and Safety","818","Conservation of Existing Structures and Mechanical Devices","100","General Fund","4671","Code Enforcement Misc Fees","88181004671","2014_15_actuals",NA
"8","Building and Safety","818","Conservation of Existing Structures and Mechanical Devices","100","General Fund","5301","Reimb From Other Funds","88181005301","2014_15_actuals",NA
"8","Building and Safety","818","Conservation of Existing Structures and Mechanical Devices","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","88181005331","2014_15_actuals",NA
"8","Building and Safety","818","Conservation of Existing Structures and Mechanical Devices","100","General Fund","5334","Community Dev Tr Related Cost","88181005334","2014_15_actuals",NA
"8","Building and Safety","818","Conservation of Existing Structures and Mechanical Devices","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","88181005359","2014_15_actuals",NA
"8","Building and Safety","818","Conservation of Existing Structures and Mechanical Devices","100","General Fund","5361","Related Cost Reimb-Others","88181005361","2014_15_actuals",NA
"8","Building and Safety","848","Development Services Systems","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","88481005331","2014_15_actuals",NA
"8","Building and Safety","848","Development Services Systems","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","88481005359","2014_15_actuals",NA
"8","Building and Safety","849","Technology Support","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","88491005331","2014_15_actuals",NA
"8","Building and Safety","849","Technology Support","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","88491005359","2014_15_actuals",1e+06
"8","Building and Safety","850","General Administration and Support","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","88501005331","2014_15_actuals",NA
"8","Building and Safety","850","General Administration and Support","100","General Fund","5334","Community Dev Tr Related Cost","88501005334","2014_15_actuals",404899
"8","Building and Safety","850","General Administration and Support","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","88501005359","2014_15_actuals",3e+06
"8","Building and Safety","899","Building and Safety - Default Program","100","General Fund","4350","Subpoena Fees","88991004350","2014_15_actuals",NA
"8","Building and Safety","899","Building and Safety - Default Program","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","88991005331","2014_15_actuals",NA
"94","Transportation","9401","Sustainable Transportation","100","General Fund","3287","Vehicle Application","9494011003287","2014_15_actuals",1442561
"94","Transportation","9401","Sustainable Transportation","100","General Fund","3289","Driver Permit","9494011003289","2014_15_actuals",897464
"94","Transportation","9401","Sustainable Transportation","100","General Fund","4240","Special Env Impact Report Fee","9494011004240","2014_15_actuals",NA
"94","Transportation","9401","Sustainable Transportation","100","General Fund","4653","Finger Print Fees","9494011004653","2014_15_actuals",5167
"94","Transportation","9401","Sustainable Transportation","100","General Fund","5336","Mobile Src Air Pollut Rel Cost","9494011005336","2014_15_actuals",NA
"94","Transportation","9402","Transportation Planning and Land Use","100","General Fund","3242","B Permits","9494021003242","2014_15_actuals",34000
"94","Transportation","9402","Transit Planning and Land Use","100","General Fund","3293","Public Right Of Way Const Enf","9494021003293","2014_15_actuals",17745
"94","Transportation","9402","Transportation Planning and Land Use","100","General Fund","4240","Special Env Impact Report Fee","9494021004240","2014_15_actuals",1491116
"94","Transportation","9402","Transit Planning and Land Use","100","General Fund","5301","Reimb From Other Funds","9494021005301","2014_15_actuals",NA
"94","Transportation","9402","Transit Planning and Land Use","100","General Fund","5330","Trnsp Mitigation Related Cost","9494021005330","2014_15_actuals",511714
"94","Transportation","9402","Transit Planning and Land Use","100","General Fund","5336","Mobile Src Air Pollut Rel Cost","9494021005336","2014_15_actuals",NA
"94","Transportation","9402","Transit Planning and Land Use","100","General Fund","5340","Prop C Antigridlock Rel Cost","9494021005340","2014_15_actuals",NA
"94","Transportation","9402","Transit Planning and Land Use","100","General Fund","5360","Planning Expedited Rel Cost","9494021005360","2014_15_actuals",NA
"94","Transportation","9402","Transit Planning and Land Use","100","General Fund","5361","Related Cost Reimb-Others","9494021005361","2014_15_actuals",NA
"94","Transportation","9403","Transportation Infrastructure and Project Delivery","100","General Fund","5301","Reimb From Other Funds","9494031005301","2014_15_actuals",NA
"94","Transportation","9403","Transportation Infrastructure and Project Delivery","100","General Fund","5340","Prop C Antigridlock Rel Cost","9494031005340","2014_15_actuals",18090460
"94","Transportation","9403","Transportation Infrastructure and Project Delivery","100","General Fund","5361","Related Cost Reimb-Others","9494031005361","2014_15_actuals",991
"94","Transportation","9404","Parking Facilities, Meters, and Operations","100","General Fund","5303","Reimb-Sprf Salaries & Overtime Ladot","9494041005303","2014_15_actuals",3855671
"94","Transportation","9404","Parking Facilities, Meters, and Operations","100","General Fund","5305","Reimb Of Other Gen Fund Costs-Sprf","9494041005305","2014_15_actuals",3569589
"94","Transportation","9404","Parking Facilities, Meters, and Operations","100","General Fund","5310","Reimb Fr Oth Fds-Pref Parking","9494041005310","2014_15_actuals",380139
"94","Transportation","9405","Parking Enforcement Services","100","General Fund","4596","Service To Water & Power","9494051004596","2014_15_actuals",NA
"94","Transportation","9405","Parking Enforcement Services","100","General Fund","4597","Service To Harbor","9494051004597","2014_15_actuals",16800
"94","Transportation","9405","Parking Enforcement Services","100","General Fund","4662","Impound Fee","9494051004662","2014_15_actuals",8091
"94","Transportation","9406","Parking Citation Processing Services","100","General Fund","4357","Credit Card Service Charge","9494061004357","2014_15_actuals",NA
"94","Transportation","9407","Streets and Sign Management","100","General Fund","3282","Filming Permits","9494071003282","2014_15_actuals",2093276
"94","Transportation","9407","Streets and Sign Management","100","General Fund","4289","Damages Repaired Trafficsafety","9494071004289","2014_15_actuals",380419
"94","Transportation","9407","Streets and Sign Management","100","General Fund","4290","Maintenance Agreement","9494071004290","2014_15_actuals",647253
"94","Transportation","9407","Streets and Sign Management","100","General Fund","4292","Warning Signs","9494071004292","2014_15_actuals",810
"94","Transportation","9407","Streets and Sign Management","100","General Fund","4293","Temporary Traffic Signs","9494071004293","2014_15_actuals",909887
"94","Transportation","9407","Streets and Sign Management","100","General Fund","4294","Street Name Signs","9494071004294","2014_15_actuals",NA
"94","Transportation","9407","Streets and Sign Management","100","General Fund","5302","State Maintenance Agreement","9494071005302","2014_15_actuals",NA
"94","Transportation","9407","Streets and Sign Management","100","General Fund","5304","Gas Tax Projects","9494071005304","2014_15_actuals",1248979
"94","Transportation","9407","Streets and Sign Management","100","General Fund","5340","Prop C Antigridlock Rel Cost","9494071005340","2014_15_actuals",NA
"94","Transportation","9407","Streets and Sign Management","100","General Fund","5347","Spl Gas Tx Reimb Fd Rel Cost","9494071005347","2014_15_actuals",NA
"94","Transportation","9408","District Offices","100","General Fund","3242","B Permits","9494081003242","2014_15_actuals",NA
"94","Transportation","9408","District Offices","100","General Fund","3293","Public Right Of Way Const Enf","9494081003293","2014_15_actuals",NA
"94","Transportation","9408","District Offices","100","General Fund","4291","Special Projects","9494081004291","2014_15_actuals",101721
"94","Transportation","9408","District Offices","100","General Fund","4295","Misc-St Sidewalk & Curb Repairs","9494081004295","2014_15_actuals",1846
"94","Transportation","9408","District Offices","100","General Fund","4338","Witness Fees","9494081004338","2014_15_actuals",2871
"94","Transportation","9408","District Offices","100","General Fund","4595","Service To Airports","9494081004595","2014_15_actuals",1775
"94","Transportation","9408","District Offices","100","General Fund","4660","Construction Traffic Mgmt Fee","9494081004660","2014_15_actuals",141930
"94","Transportation","9408","District Offices","100","General Fund","5340","Prop C Antigridlock Rel Cost","9494081005340","2014_15_actuals",NA
"94","Transportation","9409","Traffic Signals and Systems","100","General Fund","5302","State Maintenance Agreement","9494091005302","2014_15_actuals",545964
"94","Transportation","9409","Traffic Signals and Systems","100","General Fund","5328","Sewer Cons & Main Related Cost","9494091005328","2014_15_actuals",84104
"94","Transportation","9409","Traffic Signals and Systems","100","General Fund","5336","Mobile Src Air Pollut Rel Cost","9494091005336","2014_15_actuals",920145
"94","Transportation","9409","Traffic Signals and Systems","100","General Fund","5340","Prop C Antigridlock Rel Cost","9494091005340","2014_15_actuals",NA
"94","Transportation","9412","Public Transit Services","100","General Fund","5337","Prop A Local Transit Rel Cost","9494121005337","2014_15_actuals",3553557
"94","Transportation","9413","Major Project Coordination","100","General Fund","4596","Service To Water & Power","9494131004596","2014_15_actuals",512239
"94","Transportation","9413","Major Project Coordination","100","General Fund","5311","Reimb-Metro Rail Project","9494131005311","2014_15_actuals",1361077
"94","Transportation","9413","Major Project Coordination","100","General Fund","5328","Sewer Cons & Main Related Cost","9494131005328","2014_15_actuals",NA
"94","Transportation","9414","Emergency Management and Special Events","100","General Fund","4355","Transportation Control Services","9494141004355","2014_15_actuals",1333218
"94","Transportation","9415","Right-of-Way Franchise Regulation","100","General Fund","3293","Public Right Of Way Const Enf","9494151003293","2014_15_actuals",NA
"94","Transportation","9416","Active Transportation","100","General Fund","5301","Reimb From Other Funds","9494161005301","2014_15_actuals",13439
