"dept_code","dept_name","prog_code","prog_name","fund_code","fund_name","account_code","account_name","new_key","2014_15_actuals","2015_16_adopted_budget","2015_16_estimates","2016_17_adopted_budget","2016_17_estimates","2016_17_proposed_budget","2017_18_proposed"
"43","Housing and Community Investment","4304","Strategic Planning and Policy Development","100","General Fund","5341","Home Invest Prtnrship Rel Cost","4343041005341",41426,141951,62734,79678,7407,79678,0
"43","Housing and Community Investment","4304","Strategic Planning and Policy Development","100","General Fund","5344","Hsg Opp Persons W/ Aids Rel Cost","4343041005344",3385,1103,3991,14046,NA,14046,NA
"43","Housing and Community Investment","4304","Strategic Planning and Policy Development","100","General Fund","5346","Related Cost Reimb Fr Grants","4343041005346",25274,NA,40385,15972,NA,15972,NA
"43","Housing and Community Investment","4304","Strategic Planning and Policy Development","100","General Fund","5351","Code Enforcement Rel Cost","4343041005351",410988,100127,788007,70599,NA,70599,NA
"43","Housing and Community Investment","4304","Strategic Planning and Policy Development","100","General Fund","5361","Related Cost Reimb-Others","4343041005361",70496,133847,68863,85111,NA,85111,NA
"43","Housing and Community Investment","4304","Strategic Planning and Policy Development","100","General Fund","5363","Related Cost - Arra","4343041005363",3509,19695,5329,NA,NA,NA,NA
"43","Housing and Community Investment","4304","Strategic Planning and Policy Development","100","General Fund","5366","Federal Emerg Shelter Rel Cost","4343041005366",1645,5459,1383,4299,NA,4299,NA
"43","Housing and Community Investment","4305","Rent Stabilization","100","General Fund","5329","Rent Control Related Cost","4343051005329",277246,3074833,516953,3111926,2607989,3111926,3182297
"43","Housing and Community Investment","4305","Rent Stabilization","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","4343051005331",NA,NA,505841,NA,242488,NA,0
"43","Housing and Community Investment","4305","Rent Stabilization","100","General Fund","5334","Community Dev Tr Related Cost","4343051005334",311809,17975,359380,19713,NA,19713,NA
"43","Housing and Community Investment","4305","Rent Stabilization","100","General Fund","5335","Community Svcs Adm Gr Rel Cost","4343051005335",31224,NA,50588,NA,NA,NA,NA
"43","Housing and Community Investment","4305","Rent Stabilization","100","General Fund","5341","Home Invest Prtnrship Rel Cost","4343051005341",88431,NA,133916,NA,NA,NA,NA
"43","Housing and Community Investment","4305","Rent Stabilization","100","General Fund","5344","Hsg Opp Persons W/ Aids Rel Cost","4343051005344",7226,NA,8520,NA,NA,NA,NA
"43","Housing and Community Investment","4305","Rent Stabilization","100","General Fund","5346","Related Cost Reimb Fr Grants","4343051005346",53952,NA,86208,NA,NA,NA,NA
"43","Housing and Community Investment","4305","Rent Stabilization","100","General Fund","5351","Code Enforcement Rel Cost","4343051005351",877317,437727,1682120,446518,602435,446518,563740
"43","Housing and Community Investment","4305","Rent Stabilization","100","General Fund","5361","Related Cost Reimb-Others","4343051005361",150485,400049,147000,NA,NA,NA,NA
"43","Housing and Community Investment","4305","Rent Stabilization","100","General Fund","5363","Related Cost - Arra","4343051005363",7491,NA,11376,NA,NA,NA,NA
"43","Housing and Community Investment","4305","Rent Stabilization","100","General Fund","5366","Federal Emerg Shelter Rel Cost","4343051005366",3511,NA,2951,NA,NA,NA,NA
"43","Housing and Community Investment","4306","Multi-family Residential Code Enforcement","100","General Fund","5329","Rent Control Related Cost","4343061005329",788789,13336,1470776,23223,0,23223,345
"43","Housing and Community Investment","4306","Multi-family Residential Code Enforcement","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","4343061005331",NA,NA,1439159,NA,673218,NA,0
"43","Housing and Community Investment","4306","Multi-family Residential Code Enforcement","100","General Fund","5334","Community Dev Tr Related Cost","4343061005334",887122,7567,1022463,7961,0,7961,5
"43","Housing and Community Investment","4306","Multi-family Residential Code Enforcement","100","General Fund","5335","Community Svcs Adm Gr Rel Cost","4343061005335",88834,760,143925,641,NA,641,NA
"43","Housing and Community Investment","4306","Multi-family Residential Code Enforcement","100","General Fund","5341","Home Invest Prtnrship Rel Cost","4343061005341",251593,142380,381003,111426,109220,111426,202700
"43","Housing and Community Investment","4306","Multi-family Residential Code Enforcement","100","General Fund","5344","Hsg Opp Persons W/ Aids Rel Cost","4343061005344",20558,NA,24241,433,NA,433,NA
"43","Housing and Community Investment","4306","Multi-family Residential Code Enforcement","100","General Fund","5346","Related Cost Reimb Fr Grants","4343061005346",153498,NA,245266,296,NA,296,NA
"43","Housing and Community Investment","4306","Multi-family Residential Code Enforcement","100","General Fund","5351","Code Enforcement Rel Cost","4343061005351",2496041,10047004,4785771,9630183,8659680,9630183,9147169
"43","Housing and Community Investment","4306","Multi-family Residential Code Enforcement","100","General Fund","5361","Related Cost Reimb-Others","4343061005361",428144,42702,418231,6627,2624,6627,2
"43","Housing and Community Investment","4306","Multi-family Residential Code Enforcement","100","General Fund","5363","Related Cost - Arra","4343061005363",21314,NA,32364,NA,NA,NA,NA
"43","Housing and Community Investment","4306","Multi-family Residential Code Enforcement","100","General Fund","5366","Federal Emerg Shelter Rel Cost","4343061005366",9990,NA,8398,140,NA,140,NA
"43","Housing and Community Investment","4307","Code and Rent Compliance","100","General Fund","5329","Rent Control Related Cost","4343071005329",155597,640973,290127,643188,391595,643188,521176
"43","Housing and Community Investment","4307","Code and Rent Compliance","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","4343071005331",NA,NA,283891,NA,136536,NA,0
"43","Housing and Community Investment","4307","Code and Rent Compliance","100","General Fund","5334","Community Dev Tr Related Cost","4343071005334",174995,NA,201692,NA,660,NA,0
"43","Housing and Community Investment","4307","Code and Rent Compliance","100","General Fund","5335","Community Svcs Adm Gr Rel Cost","4343071005335",17523,NA,28392,NA,150,NA,0
"43","Housing and Community Investment","4307","Code and Rent Compliance","100","General Fund","5341","Home Invest Prtnrship Rel Cost","4343071005341",49630,NA,75157,NA,404,NA,0
"43","Housing and Community Investment","4307","Code and Rent Compliance","100","General Fund","5344","Hsg Opp Persons W/ Aids Rel Cost","4343071005344",4055,NA,4783,NA,22,NA,0
"43","Housing and Community Investment","4307","Code and Rent Compliance","100","General Fund","5346","Related Cost Reimb Fr Grants","4343071005346",30279,NA,48382,NA,27,NA,0
"43","Housing and Community Investment","4307","Code and Rent Compliance","100","General Fund","5351","Code Enforcement Rel Cost","4343071005351",492372,1762745,944047,1715989,1391967,1715989,2105560
"43","Housing and Community Investment","4307","Code and Rent Compliance","100","General Fund","5361","Related Cost Reimb-Others","4343071005361",84456,87651,82501,NA,717,NA,0
"43","Housing and Community Investment","4307","Code and Rent Compliance","100","General Fund","5363","Related Cost - Arra","4343071005363",4204,NA,6384,NA,NA,NA,NA
"43","Housing and Community Investment","4307","Code and Rent Compliance","100","General Fund","5366","Federal Emerg Shelter Rel Cost","4343071005366",1971,NA,1656,NA,10,NA,0
"43","Housing and Community Investment","4310","Commissions and Community Engagement","100","General Fund","5329","Rent Control Related Cost","4343101005329",NA,5867,NA,5753,NA,5753,NA
"43","Housing and Community Investment","4310","Commissions and Community Engagement","100","General Fund","5334","Community Dev Tr Related Cost","4343101005334",NA,80520,NA,NA,0,NA,103341
"43","Housing and Community Investment","4310","Commissions and Community Engagement","100","General Fund","5335","Community Svcs Adm Gr Rel Cost","4343101005335",NA,14366,NA,17158,NA,17158,NA
"43","Housing and Community Investment","4310","Commissions and Community Engagement","100","General Fund","5361","Related Cost Reimb-Others","4343101005361",NA,20227,NA,NA,NA,NA,NA
"43","Housing and Community Investment","4311","Monitoring and Technical Services","100","General Fund","5188","Miscellaneous Revenue-Others","4343111005188",NA,NA,NA,NA,3096,NA,0
"43","Housing and Community Investment","4311","Monitoring and Technical Services","100","General Fund","5329","Rent Control Related Cost","4343111005329",123192,NA,229704,7515,0,7515,15446
"43","Housing and Community Investment","4311","Monitoring and Technical Services","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","4343111005331",NA,NA,224766,NA,117683,NA,0
"43","Housing and Community Investment","4311","Monitoring and Technical Services","100","General Fund","5334","Community Dev Tr Related Cost","4343111005334",138550,800864,159687,663601,300108,663601,787749
"43","Housing and Community Investment","4311","Monitoring and Technical Services","100","General Fund","5335","Community Svcs Adm Gr Rel Cost","4343111005335",13874,159778,22479,120586,230743,120586,182969
"43","Housing and Community Investment","4311","Monitoring and Technical Services","100","General Fund","5341","Home Invest Prtnrship Rel Cost","4343111005341",39294,NA,59505,1459,0,1459,25630
"43","Housing and Community Investment","4311","Monitoring and Technical Services","100","General Fund","5344","Hsg Opp Persons W/ Aids Rel Cost","4343111005344",3211,43420,3786,31054,65293,31054,101258
"43","Housing and Community Investment","4311","Monitoring and Technical Services","100","General Fund","5346","Related Cost Reimb Fr Grants","4343111005346",23973,NA,38306,115878,29419,115878,107271
"43","Housing and Community Investment","4311","Monitoring and Technical Services","100","General Fund","5351","Code Enforcement Rel Cost","4343111005351",389828,NA,747435,24003,0,24003,48213
"43","Housing and Community Investment","4311","Monitoring and Technical Services","100","General Fund","5361","Related Cost Reimb-Others","4343111005361",66867,210571,65318,89815,20945,89815,19175
"43","Housing and Community Investment","4311","Monitoring and Technical Services","100","General Fund","5363","Related Cost - Arra","4343111005363",3329,NA,5055,NA,NA,NA,NA
"43","Housing and Community Investment","4311","Monitoring and Technical Services","100","General Fund","5366","Federal Emerg Shelter Rel Cost","4343111005366",1560,1996,1311,15243,35188,15243,90
"43","Housing and Community Investment","4312","Housing Strategies and Services","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","4343121005331",NA,NA,NA,NA,97701,NA,0
"43","Housing and Community Investment","4312","Housing Strategies and Services","100","General Fund","5334","Community Dev Tr Related Cost","4343121005334",NA,NA,NA,264108,203137,264108,619292
"43","Housing and Community Investment","4312","Housing Strategies and Services","100","General Fund","5335","Community Svcs Adm Gr Rel Cost","4343121005335",NA,NA,NA,40009,NA,40009,NA
"43","Housing and Community Investment","4312","Housing Strategies and Services","100","General Fund","5341","Home Invest Prtnrship Rel Cost","4343121005341",NA,NA,NA,61251,85339,61251,42654
"43","Housing and Community Investment","4312","Housing Strategies and Services","100","General Fund","5346","Related Cost Reimb Fr Grants","4343121005346",NA,NA,NA,37672,342013,37672,73670
"43","Housing and Community Investment","4312","Housing Strategies and Services","100","General Fund","5351","Code Enforcement Rel Cost","4343121005351",NA,NA,NA,NA,11381,NA,0
"43","Housing and Community Investment","4312","Housing Strategies and Services","100","General Fund","5361","Related Cost Reimb-Others","4343121005361",NA,NA,NA,170255,397457,170255,407778
"43","Housing and Community Investment","4349","Technology Support","100","General Fund","5329","Rent Control Related Cost","4343491005329",166399,406197,310268,494777,363067,494777,519227
"43","Housing and Community Investment","4349","Technology Support","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","4343491005331",NA,NA,303598,NA,97674,NA,0
"43","Housing and Community Investment","4349","Technology Support","100","General Fund","5334","Community Dev Tr Related Cost","4343491005334",187143,113431,215695,148205,40083,148205,154708
"43","Housing and Community Investment","4349","Technology Support","100","General Fund","5335","Community Svcs Adm Gr Rel Cost","4343491005335",18740,10992,30362,13575,10152,13575,34676
"43","Housing and Community Investment","4349","Technology Support","100","General Fund","5341","Home Invest Prtnrship Rel Cost","4343491005341",53075,44335,80375,29617,27376,29617,50340
"43","Housing and Community Investment","4349","Technology Support","100","General Fund","5344","Hsg Opp Persons W/ Aids Rel Cost","4343491005344",4337,1487,5113,2244,1476,2244,2859
